,Date,Team,Relinquished,Notes,Player,Reg_games_missed,Post_games_missed,Out_for_season,Season,Year,Game_number,note_keyword,category
11114,2017-12-26,Denver Nuggets,Juancho Hernangomez / Juan Hernangomez,placed on IL,Juan Hernangomez,9.0,0.0,0,regular,2017,34,roster move,healthy inactive
11118,2017-12-26,Orlando Magic,Nikola Vucevic,placed on IL with fractured left hand,Nikola Vucevic,23.0,0.0,0,regular,2017,35,hand,hand
11119,2017-12-26,Orlando Magic,Jamel Artis,placed on IL,Jamel Artis,37.0,0.0,0,regular,2017,35,roster move,healthy inactive
11120,2017-12-26,Utah Jazz,Tony Bradley,placed on IL,Tony Bradley,8.0,0.0,0,regular,2017,35,roster move,healthy inactive
11123,2017-12-26,Memphis Grizzlies,Chandler Parsons,placed on IL for rest,Chandler Parsons,1.0,0.0,0,regular,2017,34,rest,rest
11125,2017-12-26,Milwaukee Bucks,Rashad Vaughn,placed on IL,Rashad Vaughn,13.0,0.0,0,regular,2017,32,roster move,healthy inactive
11127,2017-12-27,Golden State Warriors,Quinn Cook,placed on IL,Quinn Cook,8.0,0.0,0,regular,2017,35,roster move,healthy inactive
11128,2017-12-27,Minnesota Timberwolves,Aaron Brooks,placed on IL with illness,Aaron Brooks,1.0,0.0,0,regular,2017,35,sick,sick
11130,2017-12-27,Indiana Pacers,Victor Oladipo,placed on IL with sore right knee,Victor Oladipo,4.0,0.0,0,regular,2017,35,knee,knee
11133,2017-12-27,New York Knicks,Joakim Noah,placed on IL,Joakim Noah,1.0,0.0,0,regular,2017,34,roster move,healthy inactive
11134,2017-12-27,Memphis Grizzlies,Brandan Wright,placed on IL with left quadricep injury,Brandan Wright,1.0,0.0,0,regular,2017,35,quad,upper leg
11136,2017-12-27,Boston Celtics,Jaylen Brown,placed on IL,Jaylen Brown,2.0,0.0,0,regular,2017,38,roster move,healthy inactive
11138,2017-12-28,Detroit Pistons,Reggie Jackson (b),placed on IL with sprained right ankle,Reggie Jackson,37.0,0.0,0,regular,2017,34,ankle,lower leg
11140,2017-12-28,Minnesota Timberwolves,Jeff Teague,placed on IL with sprained MCL in left knee,Jeff Teague,7.0,0.0,0,regular,2017,36,MCL,knee
11142,2017-12-28,San Antonio Spurs,Kawhi Leonard,placed on IL for rest,Kawhi Leonard,1.0,0.0,0,regular,2017,36,rest,rest
11143,2017-12-28,Houston Rockets,Demetrius Jackson,placed on IL,Demetrius Jackson,26.0,0.0,0,regular,2017,33,roster move,healthy inactive
11144,2017-12-28,Houston Rockets,Clint Capela,placed on IL with fractured right orbital bone,Clint Capela,2.0,0.0,0,regular,2017,33,other,other
11148,2017-12-28,New York Knicks,Damyean Dotson,placed on IL,Damyean Dotson,2.0,0.0,0,regular,2017,35,roster move,healthy inactive
11150,2017-12-28,Boston Celtics,Kadeem Allen,placed on IL,Kadeem Allen,7.0,0.0,0,regular,2017,39,roster move,healthy inactive
11151,2017-12-28,Portland Trailblazers,Caleb Swanigan,placed on IL,Caleb Swanigan,20.0,0.0,0,regular,2017,34,roster move,healthy inactive
11153,2017-12-28,Philadelphia 76ers,James Michael McAdoo / James McAdoo (Michael),placed on IL,James Michael McAdoo,4.0,0.0,0,regular,2017,34,roster move,healthy inactive
11154,2017-12-28,Orlando Magic,Jonathan Isaac,placed on IL with sore right ankle,Jonathan Isaac,26.0,0.0,0,regular,2017,36,ankle,lower leg
11155,2017-12-28,Philadelphia 76ers,Jacob Pullen,placed on IL,Jacob Pullen,1.0,0.0,0,regular,2017,34,roster move,healthy inactive
11157,2017-12-29,Golden State Warriors,Omri Casspi,placed on IL with sprained right ankle,Omri Casspi,1.0,0.0,0,regular,2017,36,ankle,lower leg
11160,2017-12-29,Miami Heat,Dion Waiters,placed on IL with sprained left ankle,Dion Waiters,47.0,0.0,1,regular,2017,35,ankle,lower leg
11162,2017-12-29,Oklahoma City Thunder,Paul George,placed on IL with sore left knee,Paul George,1.0,0.0,0,regular,2017,36,knee,knee
11163,2017-12-30,New Orleans Pelicans,Charles Cooke,placed on IL,Charles Cooke,14.0,0.0,0,regular,2017,36,roster move,healthy inactive
11166,2017-12-30,Golden State Warriors,Kevon Looney,placed on IL,Kevon Looney,1.0,0.0,0,regular,2017,37,roster move,healthy inactive
11168,2017-12-30,San Antonio Spurs,Rudy Gay,placed on IL with bursitis in right heel,Rudy Gay,23.0,0.0,0,regular,2017,37,heel,foot
11173,2017-12-30,Memphis Grizzlies,Vincent Hunter / Vince Hunter,placed on IL,Vince Hunter,,,1,regular,2017,36,roster move,healthy inactive
11174,2017-12-30,Memphis Grizzlies,Chandler Parsons,placed on IL with sore right knee,Chandler Parsons,20.0,0.0,0,regular,2017,36,knee,knee
11176,2017-12-30,Portland Trailblazers,Noah Vonleh,placed on IL,Noah Vonleh,,,1,regular,2017,35,roster move,healthy inactive
11177,2017-12-30,Philadelphia 76ers,Justin Anderson,placed on IL with shin splints,Justin Anderson,3.0,0.0,0,regular,2017,35,shin,lower leg
11181,2017-12-31,Oklahoma City Thunder,Andre Roberson,placed on IL with patellar tendinitis in left knee,Andre Roberson,8.0,0.0,0,regular,2017,37,knee,knee
11183,2017-12-31,Boston Celtics,Jabari Bird,placed on IL,Jabari Bird,30.0,0.0,0,regular,2017,40,roster move,healthy inactive
11184,2017-12-31,Memphis Grizzlies,Ivan Rabb,placed on IL,Ivan Rabb,2.0,0.0,0,regular,2017,37,roster move,healthy inactive
11187,2018-01-01,Los Angeles Lakers,Thomas Bryant,placed on IL,Thomas Bryant,3.0,0.0,0,regular,2017,36,roster move,healthy inactive
11189,2018-01-01,Toronto Raptors,Bruno Caboclo,placed on IL,Bruno Caboclo,,,1,regular,2017,35,roster move,healthy inactive
11190,2018-01-01,Toronto Raptors,Lorenzo Brown,placed on IL,Lorenzo Brown,4.0,0.0,0,regular,2017,35,roster move,healthy inactive
11192,2018-01-02,Phoenix Suns,Jared Dudley,placed on IL with illness,Jared Dudley,3.0,0.0,0,regular,2017,39,sick,sick
11194,2018-01-02,New York Knicks,Ron Baker,placed on IL with fractured orbital bone,Ron Baker,1.0,0.0,0,regular,2017,37,other,other
11195,2018-01-02,Sacramento Kings,Frank Mason,placed on IL with bruised right heel,Frank Mason,21.0,0.0,0,regular,2017,37,heel,foot
11199,2018-01-02,Cleveland Cavaliers,Ante Zizic,placed on IL,Ante Zizic,6.0,0.0,0,regular,2017,37,roster move,healthy inactive
11203,2018-01-03,Houston Rockets,Chinanu Onuaku,placed on IL with sinus surgery,Chinanu Onuaku,1.0,0.0,0,regular,2017,36,other,other
11204,2018-01-03,Washington Wizards,Chris McCullough,placed on IL,Chris McCullough,7.0,0.0,0,regular,2017,38,roster move,healthy inactive
11206,2018-01-03,Golden State Warriors,Omri Casspi,placed on IL with bruised rib / strained back,Omri Casspi,2.0,0.0,0,regular,2017,38,back,torso
11208,2018-01-03,Golden State Warriors,Andre Iguodala,placed on IL with stiffness in lower back,Andre Iguodala,1.0,0.0,0,regular,2017,38,back,torso
11210,2018-01-03,Oklahoma City Thunder,Alex Abrines,placed on IL with strained right groin,Alex Abrines,2.0,0.0,0,regular,2017,38,groin,upper leg
11211,2018-01-03,San Antonio Spurs,Kawhi Leonard,placed on IL for rest,Kawhi Leonard,1.0,0.0,0,regular,2017,39,rest,rest
11213,2018-01-03,Houston Rockets,James Harden,placed on IL with strained left hamstring,James Harden,7.0,0.0,0,regular,2017,36,hamstring,upper leg
11215,2018-01-03,Detroit Pistons,Stanley Johnson,placed on IL with strained right hip flexor,Stanley Johnson,3.0,0.0,0,regular,2017,36,hip,upper leg
11217,2018-01-03,Brooklyn Nets,Caris LeVert,placed on IL with strained left groin,Caris LeVert,2.0,0.0,0,regular,2017,38,groin,upper leg
11218,2018-01-03,Los Angeles Lakers,Vander Blue,placed on IL,Vander Blue,4.0,0.0,0,regular,2017,37,roster move,healthy inactive
11221,2018-01-03,Portland Trailblazers,Noah Vonleh,placed on IL,Noah Vonleh,,,1,regular,2017,38,roster move,healthy inactive
11222,2018-01-03,San Antonio Spurs,Danny Green,placed on IL with tightness in left groin,Danny Green,5.0,0.0,0,regular,2017,39,groin,upper leg
11225,2018-01-04,Golden State Warriors,Kevin Durant,placed on IL with strained right calf,Kevin Durant,3.0,0.0,0,regular,2017,39,calf,lower leg
11226,2018-01-04,Los Angeles Clippers,Austin Rivers,placed on IL with right ankle / right heel injury,Austin Rivers,16.0,0.0,0,regular,2017,37,heel,foot
11227,2018-01-04,Houston Rockets,Nene / Nene Hilario / Maybyner Hilario,placed on IL with bruised right knee,Nene Hilario,6.0,0.0,0,regular,2017,37,knee,knee
11228,2018-01-04,Los Angeles Clippers,Jamil Wilson,placed on IL,Jamil Wilson,,,1,regular,2017,37,roster move,healthy inactive
11229,2018-01-04,Houston Rockets,Zhou Qi / Qi Zhou,placed on IL,Zhou Qi,37.0,0.0,0,regular,2017,37,roster move,healthy inactive
11230,2018-01-05,San Antonio Spurs,Darrun Hilliard,placed on IL,Darrun Hilliard,9.0,0.0,0,regular,2017,40,roster move,healthy inactive
11231,2018-01-05,Atlanta Hawks,DeAndre' Bembry / DeAndre Bembry,placed on IL with strained left groin,DeAndre' Bembry,15.0,0.0,0,regular,2017,38,groin,upper leg
11232,2018-01-05,Phoenix Suns,T.J. Warren,placed on IL with illness,TJ Warren,1.0,0.0,0,regular,2017,41,sick,sick
11236,2018-01-05,Memphis Grizzlies,Andrew Harrison,placed on IL with sore left shoulder,Andrew Harrison,1.0,0.0,0,regular,2017,39,shoulder,torso
11237,2018-01-05,Boston Celtics,Marcus Morris,placed on IL with rehab of left knee,Marcus Morris,1.0,0.0,0,regular,2017,42,knee,knee
11240,2018-01-05,Los Angeles Lakers,Alex Caruso,placed on IL,Alex Caruso,6.0,0.0,0,regular,2017,38,roster move,healthy inactive
11241,2018-01-06,Washington Wizards,Otto Porter Jr.,placed on IL with strained right hip,Otto Porter,1.0,0.0,0,regular,2017,40,hip,upper leg
11244,2018-01-06,Indiana Pacers,Ike Anigbogu,placed on IL,Ike Anigbogu,4.0,0.0,0,regular,2017,39,roster move,healthy inactive
11245,2018-01-06,Indiana Pacers,Bojan Bogdanovic,placed on IL with sprained left ankle,Bojan Bogdanovic,1.0,0.0,0,regular,2017,39,ankle,lower leg
11248,2018-01-06,Sacramento Kings,Zach Randolph,placed on IL reecovering from oral surgery,Zach Randolph,1.0,0.0,0,regular,2017,38,other,other
11250,2018-01-07,Oklahoma City Thunder,Daniel Hamilton,placed on IL,Daniel Hamilton,16.0,0.0,0,regular,2017,40,roster move,healthy inactive
11255,2018-01-07,Phoenix Suns,Isaiah Canaan,placed on IL with strained left adductor,Isaiah Canaan,2.0,0.0,0,regular,2017,42,hip,upper leg
11256,2018-01-07,New York Knicks,Michael Beasley,placed on IL with sprained left ankle,Michael Beasley,1.0,0.0,0,regular,2017,40,ankle,lower leg
11257,2018-01-07,San Antonio Spurs,Kawhi Leonard,placed on IL with partial tear in left shoulder,Kawhi Leonard,3.0,0.0,0,regular,2017,41,shoulder,torso
11260,2018-01-07,Portland Trailblazers,Damian Lillard,placed on IL with strained right calf,Damian Lillard,2.0,0.0,0,regular,2017,39,calf,lower leg
11262,2018-01-08,Brooklyn Nets,DeMarre Carroll,placed on IL with sprained right knee,DeMarre Carroll,2.0,0.0,0,regular,2017,40,knee,knee
11265,2018-01-08,Brooklyn Nets,Jacob Wiley / Jake Wiley,placed on IL,Jacob Wiley,,,1,regular,2017,40,roster move,healthy inactive
11268,2018-01-08,Sacramento Kings,Jack Cooley,placed on IL,Jack Cooley,16.0,0.0,0,regular,2017,39,roster move,healthy inactive
11270,2018-01-08,Atlanta Hawks,Luke Babbitt,placed on IL,Luke Babbitt,2.0,0.0,0,regular,2017,40,roster move,healthy inactive
11272,2018-01-08,Los Angeles Clippers,Blake Griffin,placed on IL with concussion,Blake Griffin,2.0,0.0,0,regular,2017,39,head,head
11273,2018-01-08,Sacramento Kings,JaKarr Sampson,placed on IL,JaKarr Sampson,10.0,0.0,0,regular,2017,39,roster move,healthy inactive
11274,2018-01-09,Sacramento Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL with upset stomach,Georgios Papagiannis,1.0,0.0,0,regular,2017,40,other,other
11276,2018-01-09,Toronto Raptors,Kyle Lowry,placed on IL with bruised tailbone,Kyle Lowry,3.0,0.0,0,regular,2017,39,other,other
11282,2018-01-10,Golden State Warriors,Klay Thompson,placed on IL,Klay Thompson,1.0,0.0,0,regular,2017,42,roster move,healthy inactive
11284,2018-01-10,Los Angeles Lakers,Thomas Bryant,placed on IL,Thomas Bryant,5.0,0.0,0,regular,2017,41,roster move,healthy inactive
11290,2018-01-11,Toronto Raptors,Alfonzo McKinnie,placed on IL with swollen right knee,Alfonzo McKinnie,4.0,0.0,0,regular,2017,40,knee,knee
11292,2018-01-12,Phoenix Suns,Marquese Chriss,placed on IL with strained right hip flexor,Marquese Chriss,6.0,0.0,0,regular,2017,43,hip,upper leg
11295,2018-01-12,Golden State Warriors,Omri Casspi,placed on IL with sore lower back,Omri Casspi,2.0,0.0,0,regular,2017,43,back,torso
11296,2018-01-12,Phoenix Suns,Josh Jackson,placed on IL with strained right hip,Josh Jackson,1.0,0.0,0,regular,2017,43,hip,upper leg
11299,2018-01-12,New York Knicks,Ramon Sessions,placed on IL,Ramon Sessions,40.0,6.0,0,regular,2017,42,roster move,healthy inactive
11300,2018-01-12,New York Knicks,Damyean Dotson,placed on IL,Damyean Dotson,7.0,0.0,0,regular,2017,42,roster move,healthy inactive
11302,2018-01-12,Atlanta Hawks,Marco Belinelli,placed on IL with sprained left ankle,Marco Belinelli,1.0,0.0,0,regular,2017,42,ankle,lower leg
11305,2018-01-13,Golden State Warriors,Quinn Cook,placed on IL,Quinn Cook,8.0,0.0,0,regular,2017,44,roster move,healthy inactive
11307,2018-01-13,San Antonio Spurs,Darrun Hilliard,placed on IL,Darrun Hilliard,5.0,0.0,0,regular,2017,44,roster move,healthy inactive
11308,2018-01-13,San Antonio Spurs,Brandon Paul,placed on IL,Brandon Paul,1.0,0.0,0,regular,2017,44,roster move,healthy inactive
11310,2018-01-13,Detroit Pistons,Stanley Johnson,placed on IL with hip injury,Stanley Johnson,3.0,0.0,0,regular,2017,41,hip,upper leg
11312,2018-01-13,Denver Nuggets,Torrey Craig,placed on IL,Torrey Craig,1.0,0.0,0,regular,2017,43,roster move,healthy inactive
11313,2018-01-13,Dallas Mavericks,Jalen Jones,placed on IL,Jalen Jones,3.0,0.0,0,regular,2017,44,roster move,healthy inactive
11314,2018-01-13,Los Angeles Lakers,Thomas Bryant,placed on IL,Thomas Bryant,4.0,0.0,0,regular,2017,42,roster move,healthy inactive
11315,2018-01-13,Sacramento Kings,Malachi Richardson,placed on IL,Malachi Richardson,2.0,0.0,0,regular,2017,42,roster move,healthy inactive
11316,2018-01-13,Los Angeles Clippers,C.J. Williams,placed on IL,CJ Williams,18.0,0.0,0,regular,2017,42,roster move,healthy inactive
11322,2018-01-14,Phoenix Suns,T.J. Warren,placed on IL with sore lower back,TJ Warren,2.0,0.0,0,regular,2017,44,back,torso
11325,2018-01-14,New York Knicks,Ron Baker,placed on IL,Ron Baker,1.0,0.0,0,regular,2017,43,roster move,healthy inactive
11326,2018-01-14,Indiana Pacers,Ben Moore,placed on IL,Ben Moore,5.0,0.0,0,regular,2017,43,roster move,healthy inactive
11327,2018-01-15,San Antonio Spurs,Matt Costello,placed on IL,Matt Costello,18.0,0.0,0,regular,2017,45,roster move,healthy inactive
11328,2018-01-15,Atlanta Hawks,Andrew White III,placed on IL,Andrew White,16.0,0.0,0,regular,2017,43,roster move,healthy inactive
11336,2018-01-15,New York Knicks,Tim Hardaway Jr.,placed on IL,Tim Hardaway,1.0,0.0,0,regular,2017,44,roster move,healthy inactive
11338,2018-01-15,Utah Jazz,Thabo Sefolosha,placed on IL with surgery on right knee (out for season),Thabo Sefolosha,39.0,0.0,1,regular,2017,43,knee,knee
11339,2018-01-15,Utah Jazz,Georges Niang,placed on IL,Georges Niang,7.0,0.0,0,regular,2017,43,roster move,healthy inactive
11343,2018-01-16,Phoenix Suns,Danuel House,placed on IL with flu,Danuel House,1.0,0.0,0,regular,2017,45,sick,sick
11344,2018-01-16,Boston Celtics,Abdel Nader,placed on IL with illness/flu,Abdel Nader,1.0,0.0,0,regular,2017,45,sick,sick
11345,2018-01-16,Denver Nuggets,Juancho Hernangomez / Juan Hernangomez,placed on IL,Juan Hernangomez,1.0,0.0,0,regular,2017,44,roster move,healthy inactive
11346,2018-01-17,Brooklyn Nets,Milton Doyle,placed on IL,Milton Doyle,11.0,0.0,0,regular,2017,45,roster move,healthy inactive
11347,2018-01-17,Golden State Warriors,Draymond Green,placed on IL with sore right shoulder,Draymond Green,1.0,0.0,0,regular,2017,46,shoulder,torso
11348,2018-01-17,Golden State Warriors,Andre Iguodala,placed on IL with bruised left calf,Andre Iguodala,2.0,0.0,0,regular,2017,46,calf,lower leg
11350,2018-01-17,Oklahoma City Thunder,Kyle Singler,placed on IL,Kyle Singler,5.0,0.0,0,regular,2017,45,roster move,healthy inactive
11352,2018-01-17,Toronto Raptors,Fred VanVleet,placed on IL with bruised right knee,Fred VanVleet,2.0,0.0,0,regular,2017,43,knee,knee
11354,2018-01-17,Denver Nuggets,Jamal Murray,placed on IL with concussion,Jamal Murray,1.0,0.0,0,regular,2017,45,head,head
11355,2018-01-17,Brooklyn Nets,James Webb III,placed on IL,James Webb,5.0,0.0,0,regular,2017,45,roster move,healthy inactive
11356,2018-01-17,San Antonio Spurs,Kawhi Leonard,placed on IL recovering from right quadriceps injury (out for season),Kawhi Leonard,36.0,0.0,1,regular,2017,46,quad,upper leg
11357,2018-01-17,Los Angeles Lakers,Lonzo Ball,placed on IL with sore/sprained left knee,Lonzo Ball,14.0,0.0,0,regular,2017,44,knee,knee
11358,2018-01-17,Memphis Grizzlies,Brandan Wright,placed on IL with illness,Brandan Wright,1.0,0.0,0,regular,2017,43,sick,sick
11359,2018-01-17,Memphis Grizzlies,Myke Henry,placed on IL,Myke Henry,1.0,0.0,0,regular,2017,43,roster move,healthy inactive
11360,2018-01-17,Miami Heat,Tyler Johnson,placed on IL with sprained left ankle,Tyler Johnson,5.0,0.0,0,regular,2017,44,ankle,lower leg
11361,2018-01-17,Sacramento Kings,Skal Labissiere,placed on IL with strained left shoulder,Skal Labissiere,1.0,0.0,0,regular,2017,44,shoulder,torso
11362,2018-01-17,Memphis Grizzlies,Kobi Simmons,placed on IL,Kobi Simmons,4.0,0.0,0,regular,2017,43,roster move,healthy inactive
11364,2018-01-17,New York Knicks,Joakim Noah,placed on IL,Joakim Noah,3.0,0.0,0,regular,2017,45,roster move,healthy inactive
11369,2018-01-18,Houston Rockets,Markel Brown,placed on IL,Markel Brown,6.0,0.0,0,regular,2017,43,roster move,healthy inactive
11373,2018-01-18,Houston Rockets,Chinanu Onuaku,placed on IL with sinus surgery,Chinanu Onuaku,3.0,0.0,0,regular,2017,43,other,other
11374,2018-01-18,Boston Celtics,Kyrie Irving,placed on IL with sore left shoulder,Kyrie Irving,1.0,0.0,0,regular,2017,46,shoulder,torso
11375,2018-01-18,Boston Celtics,Guerschon Yabusele,placed on IL with illness,Guerschon Yabusele,2.0,0.0,0,regular,2017,46,sick,sick
11377,2018-01-18,Cleveland Cavaliers,Ante Zizic,placed on IL,Ante Zizic,9.0,0.0,0,regular,2017,44,roster move,healthy inactive
11378,2018-01-18,Philadelphia 76ers,Richaun Holmes,placed on IL with gastroenteritis,Richaun Holmes,1.0,0.0,0,regular,2017,41,sick,sick
11379,2018-01-18,Philadelphia 76ers,Demetrius Jackson,placed on IL with strained left adductor,Demetrius Jackson,18.0,0.0,0,regular,2017,41,hip,upper leg
11381,2018-01-19,Detroit Pistons,Reggie Hearn,placed on IL,Reggie Hearn,8.0,0.0,0,regular,2017,44,roster move,healthy inactive
11383,2018-01-19,Phoenix Suns,Davon Reed,placed on IL,Davon Reed,5.0,0.0,0,regular,2017,46,roster move,healthy inactive
11386,2018-01-19,Toronto Raptors,Malcolm Miller,placed on IL,Malcolm Miller,15.0,0.0,0,regular,2017,44,roster move,healthy inactive
11387,2018-01-19,Toronto Raptors,Lorenzo Brown,placed on IL,Lorenzo Brown,5.0,0.0,0,regular,2017,44,roster move,healthy inactive
11389,2018-01-19,Detroit Pistons,Kahlil Felder / Kay Felder,placed on IL,Kay Felder,8.0,0.0,0,regular,2017,44,roster move,healthy inactive
11390,2018-01-19,Utah Jazz,Tony Bradley,placed on IL,Tony Bradley,20.0,0.0,0,regular,2017,45,roster move,healthy inactive
11391,2018-01-19,Denver Nuggets,Juancho Hernangomez / Juan Hernangomez,placed on IL,Juan Hernangomez,1.0,0.0,0,regular,2017,46,roster move,healthy inactive
11392,2018-01-19,Memphis Grizzlies,James Ennis,placed on IL with right calf injury,James Ennis,1.0,0.0,0,regular,2017,44,calf,lower leg
11397,2018-01-19,Los Angeles Lakers,Kentavious Caldwell-Pope,placed on IL with strained right Achilles,Kentavious Caldwell-Pope,2.0,0.0,0,regular,2017,45,achilles,lower leg
11402,2018-01-20,Golden State Warriors,Jordan Bell,placed on IL with left ankle inflammation,Jordan Bell,14.0,0.0,0,regular,2017,47,ankle,lower leg
11405,2018-01-20,Atlanta Hawks,Tyler Cavanaugh,placed on IL,Tyler Cavanaugh,23.0,0.0,0,regular,2017,45,roster move,healthy inactive
11406,2018-01-20,Atlanta Hawks,Isaiah Taylor,placed on IL,Isaiah Taylor,1.0,0.0,0,regular,2017,45,roster move,healthy inactive
